regionID|constellationID|solarSystemID|solarSystemName|x|y|z|xMin|xMax|yMin|yMax|zMin|zMax|luminosity|border|fringe|corridor|hub|international|regional|constellation|security|factionID|radius|sunTypeID|securityClass|allianceID|unknown1|unknown2|unknown3
10000001|20000003|30000017|"Futzchag"|-6.41E+016|4.13E+016|1.01E+017|-6.41E+016|-6.41E+016|4.13E+016|4.13E+016|1.01E+017|1.01E+017|0.79|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.17|"null"|4132975862416|3801|"B3"|"null"|"null"|"null"
10000001|20000003|30000018|"Kazna"|-7.01E+016|3.85E+016|9.67E+016|-7.01E+016|-7.01E+016|3.85E+016|3.85E+016|9.67E+016|9.67E+016|1.5|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.23|"null"|2506119728892|3799|"B3"|"null"|"null"|"null"
10000001|20000003|30000019|"Podion"|-5.87E+016|2.60E+016|1.02E+017|-5.87E+016|-5.87E+016|2.60E+016|2.60E+016|1.02E+017|1.02E+017|0.08|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.11|"null"|2620460967184|3798|"B3"|"null"|"null"|"null"
10000001|20000003|30000020|"Lilmad"|-7.29E+016|5.29E+016|1.08E+017|-7.29E+016|-7.28E+016|5.29E+016|5.29E+016|1.08E+017|1.08E+017|1.17|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.16|"null"|5267542872992|3797|"B3"|"null"|"null"|"null"
10000001|20000003|30000021|"Kuharah"|-7.44E+016|3.25E+016|1.01E+017|-7.44E+016|-7.44E+016|3.25E+016|3.25E+016|1.01E+017|1.01E+017|2.57|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.19|"null"|5348679154648|9|"B3"|"null"|"null"|"null"
10000001|20000003|30000022|"Jayneleb"|-6.08E+016|3.30E+016|1.05E+017|-6.08E+016|-6.08E+016|3.30E+016|3.30E+016|1.05E+017|1.05E+017|0.14|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.11|"null"|5893956788464|7|"B3"|"null"|"null"|"null"
10000001|20000004|30000023|"Fovihi"|-8.16E+016|5.05E+016|5.12E+016|-8.16E+016|-8.16E+016|5.05E+016|5.05E+016|5.12E+016|5.12E+016|1.08|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.87|"null"|2969284249148|9|"B"|"null"|"null"|"null"
10000001|20000004|30000024|"Kiereend"|-7.75E+016|5.11E+016|4.79E+016|-7.75E+016|-7.75E+016|5.11E+016|5.11E+016|4.79E+016|4.79E+016|0.02|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.84|"null"|1462680630932|7|"B"|"null"|"null"|"null"
10000001|20000004|30000025|"Rashy"|-7.42E+016|5.10E+016|4.43E+016|-7.42E+016|-7.42E+016|5.10E+016|5.10E+016|4.43E+016|4.43E+016|0.13|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.8|"null"|3044933134604|7|"B"|"null"|"null"|"null"
10000001|20000004|30000026|"Ordize"|-6.69E+016|4.73E+016|4.16E+016|-6.69E+016|-6.69E+016|4.73E+016|4.73E+016|4.16E+016|4.16E+016|0.21|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.7|"null"|4739299157720|3798|"B1"|"null"|"null"|"null"
10000001|20000004|30000027|"Psasa"|-7.22E+016|4.30E+016|4.51E+016|-7.22E+016|-7.22E+016|4.30E+016|4.30E+016|4.51E+016|4.51E+016|0.42|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.75|"null"|1980465634544|8|"B1"|"null"|"null"|"null"
10000001|20000004|30000028|"Eshtah"|-7.12E+016|5.08E+016|4.65E+016|-7.12E+016|-7.12E+016|5.08E+016|5.08E+016|4.65E+016|4.65E+016|0.15|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.77|"null"|5016556149184|7|"B"|"null"|"null"|"null"
10000001|20000004|30000029|"Lachailes"|-6.14E+016|3.95E+016|3.63E+016|-6.14E+016|-6.14E+016|3.95E+016|3.95E+016|3.63E+016|3.63E+016|0.13|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.57|"null"|887293963556|6|"B1"|"null"|"null"|"null"
10000001|20000004|30000030|"Kasrasi"|-5.99E+016|4.32E+016|4.16E+016|-5.99E+016|-5.99E+016|4.32E+016|4.32E+016|4.16E+016|4.16E+016|0.16|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.57|"null"|1323487276548|6|"B1"|"null"|"null"|"null"
10000001|20000005|30000031|"Mohas"|-8.09E+016|2.66E+016|2.62E+016|-8.09E+016|-8.09E+016|2.66E+016|2.66E+016|2.62E+016|2.62E+016|0.02|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.68|"null"|1283653050240|7|"B1"|"null"|"null"|"null"
10000001|20000005|30000032|"Hasiari"|-8.79E+016|3.91E+016|2.68E+016|-8.79E+016|-8.79E+016|3.91E+016|3.91E+016|2.68E+016|2.68E+016|0.08|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.8|"null"|1793587616000|3797|"B"|"null"|"null"|"null"
10000001|20000005|30000033|"Radima"|-8.67E+016|3.03E+016|2.31E+016|-8.67E+016|-8.67E+016|3.03E+016|3.03E+016|2.31E+016|2.31E+016|0.49|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.75|"null"|3709557046400|3797|"B"|"null"|"null"|"null"
10000001|20000005|30000034|"Alkez"|-8.06E+016|3.66E+016|2.24E+016|-8.06E+016|-8.06E+016|3.66E+016|3.66E+016|2.24E+016|2.24E+016|0.06|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.78|"null"|1917034706800|7|"B"|"null"|"null"|"null"
10000001|20000005|30000035|"Nimambal"|-7.90E+016|2.20E+016|3.04E+016|-7.90E+016|-7.90E+016|2.20E+016|2.20E+016|3.04E+016|3.04E+016|0.17|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.59|"null"|2348147057528|6|"B1"|"null"|"null"|"null"
10000001|20000005|30000036|"Yishinoon"|-6.91E+016|1.52E+016|2.88E+016|-6.91E+016|-6.91E+016|1.52E+016|1.52E+016|2.88E+016|2.88E+016|2.26|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.42|"null"|3881923473336|3801|"B2"|"null"|"null"|"null"
10000001|20000005|30000037|"Uplingur"|-6.62E+016|1.63E+016|2.57E+016|-6.62E+016|-6.62E+016|1.63E+016|1.63E+016|2.57E+016|2.57E+016|1.06|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|0.42|"null"|3975502910314|6|"B2"|"null"|"null"|"null"
10000001|20000006|30000038|"Dooz"|-6.21E+016|4.88E+016|7.71E+016|-6.21E+016|-6.21E+016|4.88E+016|4.88E+016|7.71E+016|7.71E+016|0.03|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.42|"null"|857129460388|3798|"B2"|"null"|"null"|"null"
10000001|20000006|30000039|"Bayuka"|-5.98E+016|3.91E+016|7.32E+016|-5.98E+016|-5.98E+016|3.91E+016|3.91E+016|7.32E+016|7.32E+016|1.56|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.4|"null"|3294057667732|10|"B2"|"null"|"null"|"null"
10000001|20000006|30000040|"Uzistoon"|-5.79E+016|4.58E+016|7.48E+016|-5.79E+016|-5.79E+016|4.58E+016|4.58E+016|7.48E+016|7.48E+016|0.02|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.39|"null"|2103486848724|7|"B2"|"null"|"null"|"null"
10000001|20000006|30000041|"Bairshir"|-5.95E+016|3.06E+016|7.05E+016|-5.95E+016|-5.95E+016|3.06E+016|3.06E+016|7.05E+016|7.05E+016|0.03|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.36|"null"|2110378876364|3800|"B2"|"null"|"null"|"null"
10000001|20000006|30000042|"Moh"|-6.27E+016|3.38E+016|6.42E+016|-6.27E+016|-6.27E+016|3.38E+016|3.38E+016|6.42E+016|6.42E+016|4.22|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.47|"null"|4946503351372|3796|"B1"|"null"|"null"|"null"
10000001|20000006|30000043|"Sari"|-6.28E+016|5.20E+016|8.18E+016|-6.28E+016|-6.28E+016|5.20E+016|5.20E+016|8.18E+016|8.18E+016|0.09|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.38|"null"|2426401977928|3798|"B2"|"null"|"null"|"null"
10000001|20000007|30000044|"Faspera"|-8.73E+016|2.44E+016|1.07E+017|-8.73E+016|-8.73E+016|2.44E+016|2.44E+016|1.07E+017|1.07E+017|0.12|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.13|"null"|842988087840|3796|"B3"|"null"|"null"|"null"
10000001|20000007|30000045|"Jaymass"|-8.29E+016|3.23E+016|9.96E+016|-8.29E+016|-8.29E+016|3.23E+016|3.23E+016|9.96E+016|9.96E+016|0.4|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.22|"null"|3467864000712|6|"B3"|"null"|"null"|"null"
10000001|20000007|30000046|"Mifrata"|-7.86E+016|4.26E+016|9.45E+016|-7.86E+016|-7.86E+016|4.26E+016|4.26E+016|9.45E+016|9.46E+016|0.07|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.3|"null"|2431497951200|8|"B2"|"null"|"null"|"null"
10000001|20000007|30000047|"Majamar"|-7.34E+016|3.40E+016|8.41E+016|-7.34E+016|-7.34E+016|3.40E+016|3.40E+016|8.41E+016|8.41E+016|2.67|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.37|"null"|6331382827616|9|"B2"|"null"|"null"|"null"
10000001|20000007|30000048|"Ihal"|-8.48E+016|4.72E+016|8.41E+016|-8.48E+016|-8.48E+016|4.72E+016|4.72E+016|8.41E+016|8.41E+016|1.21|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.49|"null"|4679239086184|3797|"B1"|"null"|"null"|"null"
10000001|20000007|30000049|"Camal"|-8.94E+016|4.03E+016|1.04E+017|-8.94E+016|-8.94E+016|4.03E+016|4.03E+016|1.04E+017|1.04E+017|0.03|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.21|"null"|1602929258280|3798|"B3"|"null"|"null"|"null"
10000001|20000007|30000050|"Fera"|-7.43E+016|3.94E+016|7.90E+016|-7.43E+016|-7.43E+016|3.94E+016|3.94E+016|7.90E+016|7.90E+016|0.02|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.48|"null"|440937055952|3799|"B1"|"null"|"null"|"null"
10000001|20000008|30000051|"Juddi"|-8.17E+016|4.33E+016|7.20E+016|-8.17E+016|-8.17E+016|4.33E+016|4.33E+016|7.20E+016|7.20E+016|0.34|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.65|"null"|3664132260188|6|"B1"|"null"|"null"|"null"
10000001|20000008|30000052|"Maspah"|-8.43E+016|4.09E+016|5.77E+016|-8.43E+016|-8.43E+016|4.09E+016|4.09E+016|5.77E+016|5.77E+016|0.28|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.8|"null"|2318427568856|3799|"B"|"null"|"null"|"null"
10000001|20000008|30000053|"Ibaria"|-8.50E+016|4.31E+016|6.69E+016|-8.50E+016|-8.50E+016|4.31E+016|4.31E+016|6.69E+016|6.69E+016|0.02|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.73|"null"|384225822320|3799|"B1"|"null"|"null"|"null"
10000001|20000008|30000054|"Shala"|-8.50E+016|3.33E+016|5.78E+016|-8.50E+016|-8.50E+016|3.33E+016|3.33E+016|5.78E+016|5.78E+016|0.17|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.72|"null"|3471753353664|3797|"B1"|"null"|"null"|"null"
10000001|20000008|30000055|"Zemalu"|-7.84E+016|3.77E+016|5.84E+016|-7.84E+016|-7.84E+016|3.77E+016|3.77E+016|5.84E+016|5.84E+016|0.04|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.73|"null"|1274973405164|3802|"B1"|"null"|"null"|"null"
10000001|20000008|30000056|"Khankenirdia"|-7.64E+016|4.23E+016|7.15E+016|-7.65E+016|-7.64E+016|4.23E+016|4.23E+016|7.15E+016|7.15E+016|0.05|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.61|"null"|3281192367384|7|"B1"|"null"|"null"|"null"
10000001|20000009|30000057|"Nikh"|-8.57E+016|6.65E+016|6.10E+016|-8.57E+016|-8.57E+016|6.65E+016|6.65E+016|6.10E+016|6.10E+016|0.12|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.77|"null"|4598617403668|7|"B"|"null"|"null"|"null"
10000001|20000009|30000058|"Amphar"|-8.15E+016|7.19E+016|6.01E+016|-8.15E+016|-8.15E+016|7.19E+016|7.19E+016|6.01E+016|6.01E+016|0.01|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.7|"null"|1359562647344|3800|"B1"|"null"|"null"|"null"
10000001|20000009|30000059|"Salashayama"|-7.85E+016|7.57E+016|5.35E+016|-7.85E+016|-7.85E+016|7.57E+016|7.57E+016|5.35E+016|5.35E+016|0.02|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.67|"null"|1976938754072|3800|"B1"|"null"|"null"|"null"
10000001|20000009|30000060|"Janus"|-6.70E+016|7.51E+016|5.68E+016|-6.70E+016|-6.70E+016|7.51E+016|7.51E+016|5.68E+016|5.68E+016|0.07|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.55|"null"|2540231166708|8|"B1"|"null"|"null"|"null"
10000001|20000009|30000061|"Agha"|-8.55E+016|6.86E+016|6.47E+016|-8.55E+016|-8.55E+016|6.86E+016|6.86E+016|6.47E+016|6.47E+016|0.01|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.72|"null"|1443279450256|3800|"B1"|"null"|"null"|"null"
10000001|20000009|30000062|"Iosantin"|-6.04E+016|7.53E+016|5.94E+016|-6.04E+016|-6.04E+016|7.53E+016|7.53E+016|5.94E+016|5.94E+016|0.02|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.45|"null"|998212186708|3800|"B1"|"null"|"null"|"null"
10000001|20000009|30000063|"Orva"|-5.88E+016|6.51E+016|5.85E+016|-5.88E+016|-5.88E+016|6.51E+016|6.51E+016|5.85E+016|5.85E+016|0.5|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.51|"null"|3453450616288|3797|"B1"|"null"|"null"|"null"
10000001|20000009|30000064|"Zet"|-6.19E+016|6.34E+016|5.78E+016|-6.19E+016|-6.19E+016|6.34E+016|6.34E+016|5.78E+016|5.78E+016|0.14|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.57|"null"|3642599907084|7|"B1"|"null"|"null"|"null"
10000001|20000009|30000065|"Akhrad"|-5.55E+016|7.50E+016|6.57E+016|-5.55E+016|-5.55E+016|7.50E+016|7.50E+016|6.57E+016|6.57E+016|0.33|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.36|"null"|3093933351904|6|"B2"|"null"|"null"|"null"
10000001|20000009|30000066|"Pirohdim"|-6.61E+016|6.00E+016|6.08E+016|-6.61E+016|-6.61E+016|6.00E+016|6.00E+016|6.08E+016|6.08E+016|0.63|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.63|"null"|6884440708384|3802|"B1"|"null"|"null"|"null"
10000001|20000009|30000067|"Sharir"|-6.09E+016|7.80E+016|6.57E+016|-6.09E+016|-6.09E+016|7.80E+016|7.80E+016|6.57E+016|6.57E+016|0.55|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.4|"null"|3325006146924|3797|"B2"|"null"|"null"|"null"
10000001|20000009|30000068|"Usroh"|-8.35E+016|7.86E+016|6.37E+016|-8.35E+016|-8.35E+016|7.86E+016|7.86E+016|6.37E+016|6.37E+016|0.03|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.6|"null"|1427242490504|8|"B1"|"null"|"null"|"null"
10000001|20000009|30000069|"Thiarer"|-6.00E+016|5.70E+016|6.16E+016|-6.00E+016|-6.00E+016|5.70E+016|5.70E+016|6.16E+016|6.16E+016|0.09|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.54|"null"|1430630751424|3798|"B1"|"null"|"null"|"null"
10000001|20000010|30000070|"Gomati"|-1.02E+017|6.17E+016|9.28E+016|-1.02E+017|-1.02E+017|6.17E+016|6.17E+016|9.28E+016|9.28E+016|0.02|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.39|"null"|1950828774872|7|"B2"|"null"|"null"|"null"
10000001|20000010|30000071|"Jangar"|-1.04E+017|7.16E+016|8.17E+016|-1.04E+017|-1.04E+017|7.16E+016|7.16E+016|8.17E+016|8.17E+016|0.11|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.53|"null"|1333350620600|3799|"B1"|"null"|"null"|"null"
10000001|20000010|30000072|"Nakah"|-1.16E+017|8.18E+016|9.82E+016|-1.16E+017|-1.16E+017|8.18E+016|8.18E+016|9.82E+016|9.82E+016|0.02|TRUE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|0.36|"null"|645474412840|3799|"B2"|"null"|"null"|"null"
10000001|20000010|30000073|"Irshah"|-9.53E+016|6.09E+016|8.95E+016|-9.53E+016|-9.53E+016|6.09E+016|6.09E+016|8.95E+016|8.95E+016|0.15|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.43|"null"|3512344975656|7|"B2"|"null"|"null"|"null"
10000001|20000010|30000074|"Hasateem"|-1.09E+017|6.86E+016|9.18E+016|-1.09E+017|-1.09E+017|6.86E+016|6.86E+016|9.18E+016|9.18E+016|0.01|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.43|"null"|2089420678352|3800|"B2"|"null"|"null"|"null"
10000001|20000010|30000075|"Assah"|-1.16E+017|7.41E+016|1.03E+017|-1.16E+017|-1.16E+017|7.41E+016|7.41E+016|1.03E+017|1.03E+017|0.32|TRUE|FALSE|FALSE|TRUE|FALSE|TRUE|TRUE|0.3|"null"|2681177697144|6|"B2"|"null"|"null"|"null"
10000001|20000011|30000076|"Tidacha"|-9.67E+016|6.51E+016|5.62E+016|-9.67E+016|-9.67E+016|6.51E+016|6.51E+016|5.62E+016|5.62E+016|0.2|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.82|"null"|2207969906304|3798|"B"|"null"|"null"|"null"
10000001|20000011|30000077|"Odlib"|-1.01E+017|6.17E+016|5.60E+016|-1.01E+017|-1.01E+017|6.17E+016|6.17E+016|5.60E+016|5.60E+016|0.3|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.82|"null"|2530435416980|3799|"B"|"null"|"null"|"null"
10000001|20000011|30000078|"Jofan"|-1.07E+017|6.02E+016|5.56E+016|-1.07E+017|-1.07E+017|6.02E+016|6.02E+016|5.56E+016|5.56E+016|0.5|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.78|"null"|3484039331156|3797|"B"|"null"|"null"|"null"
10000001|20000011|30000079|"Milu"|-9.61E+016|6.83E+016|6.00E+016|-9.61E+016|-9.61E+016|6.83E+016|6.83E+016|6.00E+016|6.00E+016|0.01|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.77|"null"|2009050191076|3800|"B"|"null"|"null"|"null"
10000001|20000011|30000080|"Yadi"|-1.08E+017|6.13E+016|6.01E+016|-1.08E+017|-1.08E+017|6.13E+016|6.13E+016|6.01E+016|6.01E+016|0.21|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.75|"null"|2823739032304|3798|"B"|"null"|"null"|"null"
10000001|20000011|30000081|"Buftiar"|-1.12E+017|6.59E+016|5.78E+016|-1.12E+017|-1.12E+017|6.59E+016|6.59E+016|5.78E+016|5.78E+016|0.38|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|0.71|"null"|3027305567524|7|"B1"|"null"|"null"|"null"
10000001|20000012|30000082|"Jarizza"|-9.96E+016|4.84E+016|6.53E+016|-9.96E+016|-9.95E+016|4.84E+016|4.84E+016|6.53E+016|6.53E+016|0.32|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|0.77|"null"|3472110818984|6|"B"|"null"|"null"|"null"
10000001|20000012|30000083|"Ejahi"|-1.06E+017|5.97E+016|6.55E+016|-1.06E+017|-1.06E+017|5.97E+016|5.97E+016|6.55E+016|6.55E+016|0.02|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.73|"null"|794096674264|3802|"B1"|"null"|"null"|"null"
10000001|20000012|30000084|"Asghatil"|-9.56E+016|4.34E+016|6.14E+016|-9.56E+016|-9.56E+016|4.34E+016|4.34E+016|6.14E+016|6.14E+016|0.04|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.79|"null"|994599909008|3802|"B"|"null"|"null"|"null"
10000001|20000012|30000085|"Bar"|-9.84E+016|5.42E+016|7.43E+016|-9.84E+016|-9.84E+016|5.42E+016|5.42E+016|7.43E+016|7.43E+016|0.28|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|0.67|"null"|3320579548912|3802|"B1"|"null"|"null"|"null"
10000001|20000012|30000086|"Sucha"|-1.06E+017|5.26E+016|7.21E+016|-1.06E+017|-1.06E+017|5.26E+016|5.26E+016|7.21E+016|7.21E+016|0.24|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.66|"null"|3141414530152|3802|"B1"|"null"|"null"|"null"
10000001|20000012|30000087|"Gelhan"|-1.01E+017|6.26E+016|6.98E+016|-1.01E+017|-1.01E+017|6.26E+016|6.26E+016|6.98E+016|6.98E+016|0.58|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|0.7|"null"|3110815891780|3799|"B1"|"null"|"null"|"null"
